date,game_time,event_id,competition_id,provider_id,provider_name,home_team,away_team,home_abbr,away_abbr,home_moneyline,away_moneyline,home_price_basis,away_price_basis,home_run_line,away_run_line,total_line,over_odds,under_odds,odds_items_count
2025-04-07,23:10,401695052,401695052,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-285.0,230.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-04-07,23:40,401695056,401695056,58,ESPN BET,Kansas City Royals,Minnesota Twins,KC,MIN,-115.0,-105.0,close,close,0.0,-1.5,8.5,110.0,-130.0,2
2025-04-07,23:40,401695057,401695057,58,ESPN BET,Chicago Cubs,Texas Rangers,CHC,TEX,-120.0,100.0,close,close,0.0,1.5,6.5,110.0,-130.0,2
2025-04-07,01:40,401695058,401695058,58,ESPN BET,Arizona Diamondbacks,Baltimore Orioles,ARI,BAL,-120.0,100.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-07,01:40,401695060,401695060,58,ESPN BET,Seattle Mariners,Houston Astros,SEA,HOU,-165.0,140.0,close,close,0.0,1.5,7.5,120.0,-145.0,2
2025-04-07,01:45,401695059,401695059,58,ESPN BET,San Francisco Giants,Cincinnati Reds,SF,CIN,-155.0,130.0,close,close,0.0,1.5,6.5,-115.0,-105.0,2
2025-04-07,02:05,401764522,401764522,58,ESPN BET,Athletics,San Diego Padres,ATH,SD,130.0,-155.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-08,17:10,401695066,401695066,58,ESPN BET,Detroit Tigers,New York Yankees,DET,NYY,-175.0,145.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-04-08,20:10,401695063,401695063,58,ESPN BET,Cleveland Guardians,Chicago White Sox,CLE,CHW,-200.0,165.0,close,close,0.0,1.5,7.5,105.0,-125.0,2
2025-04-08,20:10,401695065,401695065,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-290.0,235.0,close,close,0.0,1.5,7.5,110.0,-130.0,2
2025-04-08,22:40,401695068,401695068,58,ESPN BET,Pittsburgh Pirates,St. Louis Cardinals,PIT,STL,-145.0,120.0,close,close,0.0,1.5,6.5,105.0,-125.0,2
2025-04-08,22:45,401695064,401695064,58,ESPN BET,Washington Nationals,Los Angeles Dodgers,WSH,LAD,160.0,-190.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-04-08,22:45,401695069,401695069,58,ESPN BET,Boston Red Sox,Toronto Blue Jays,BOS,TOR,-215.0,180.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-04-08,23:05,401695077,401695077,58,ESPN BET,Tampa Bay Rays,Los Angeles Angels,TB,LAA,-165.0,140.0,close,close,0.0,1.5,8.5,-110.0,-110.0,2
2025-04-08,23:15,401695067,401695067,58,ESPN BET,Atlanta Braves,Philadelphia Phillies,ATL,PHI,-115.0,-105.0,close,close,0.0,-1.5,6.5,-125.0,105.0,2
2025-04-08,23:40,401695070,401695070,58,ESPN BET,Kansas City Royals,Minnesota Twins,KC,MIN,-120.0,100.0,close,close,0.0,-1.5,7.5,100.0,-120.0,2
2025-04-08,23:40,401695071,401695071,58,ESPN BET,Chicago Cubs,Texas Rangers,CHC,TEX,-160.0,135.0,close,close,0.0,1.5,7.5,-130.0,110.0,2
2025-04-08,00:40,401695072,401695072,58,ESPN BET,Colorado Rockies,Milwaukee Brewers,COL,MIL,140.0,-165.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-04-08,01:40,401695073,401695073,58,ESPN BET,Arizona Diamondbacks,Baltimore Orioles,ARI,BAL,-105.0,-115.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-04-08,01:40,401695075,401695075,58,ESPN BET,Seattle Mariners,Houston Astros,SEA,HOU,-120.0,100.0,close,close,0.0,1.5,6.5,-130.0,110.0,2
2025-04-08,01:45,401695074,401695074,58,ESPN BET,San Francisco Giants,Cincinnati Reds,SF,CIN,-130.0,110.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-04-08,02:05,401764523,401764523,58,ESPN BET,Athletics,San Diego Padres,ATH,SD,-110.0,-110.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-04-09,16:35,401695083,401695083,58,ESPN BET,Pittsburgh Pirates,St. Louis Cardinals,PIT,STL,-105.0,-115.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-04-09,17:10,401695080,401695080,58,ESPN BET,New York Mets,Miami Marlins,NYM,MIA,-225.0,185.0,close,close,0.0,1.5,7.5,120.0,-145.0,2
2025-04-09,17:10,401695081,401695081,58,ESPN BET,Detroit Tigers,New York Yankees,DET,NYY,125.0,-150.0,close,close,0.0,-1.5,6.5,-135.0,115.0,2
2025-04-09,18:20,401695086,401695086,58,ESPN BET,Chicago Cubs,Texas Rangers,CHC,TEX,-175.0,145.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-09,19:35,401764524,401764524,58,ESPN BET,Athletics,San Diego Padres,ATH,SD,-145.0,120.0,close,close,0.0,1.5,9.5,-120.0,100.0,2
2025-04-09,19:40,401695088,401695088,58,ESPN BET,Arizona Diamondbacks,Baltimore Orioles,ARI,BAL,-125.0,105.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-04-09,19:45,401695089,401695089,58,ESPN BET,San Francisco Giants,Cincinnati Reds,SF,CIN,-145.0,120.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-04-09,20:05,401695079,401695079,58,ESPN BET,Washington Nationals,Los Angeles Dodgers,WSH,LAD,165.0,-200.0,close,close,0.0,-1.5,9.5,115.0,-135.0,2
2025-04-09,20:10,401695090,401695090,58,ESPN BET,Seattle Mariners,Houston Astros,SEA,HOU,120.0,-145.0,close,close,0.0,-1.5,7.5,-105.0,-115.0,2
2025-04-09,22:10,401695078,401695078,58,ESPN BET,Cleveland Guardians,Chicago White Sox,CLE,CHW,-175.0,145.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-04-09,22:45,401695084,401695084,58,ESPN BET,Boston Red Sox,Toronto Blue Jays,BOS,TOR,-130.0,110.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-09,23:05,401695092,401695092,58,ESPN BET,Tampa Bay Rays,Los Angeles Angels,TB,LAA,-155.0,130.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-09,23:15,401695082,401695082,58,ESPN BET,Atlanta Braves,Philadelphia Phillies,ATL,PHI,-145.0,120.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-04-09,23:40,401695085,401695085,58,ESPN BET,Kansas City Royals,Minnesota Twins,KC,MIN,-110.0,-110.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-04-09,00:40,401695087,401695087,58,ESPN BET,Colorado Rockies,Milwaukee Brewers,COL,MIL,130.0,-155.0,close,close,0.0,-1.5,10.5,-130.0,110.0,2
2025-04-10,17:10,401695062,401695062,58,ESPN BET,Tampa Bay Rays,Los Angeles Angels,TB,LAA,-115.0,-105.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-04-10,17:10,401695093,401695093,58,ESPN BET,Cleveland Guardians,Chicago White Sox,CLE,CHW,-240.0,200.0,close,close,0.0,1.5,7.5,100.0,-120.0,2
2025-04-10,18:10,401695096,401695096,58,ESPN BET,Kansas City Royals,Minnesota Twins,KC,MIN,-120.0,100.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-10,19:10,401695097,401695097,58,ESPN BET,Colorado Rockies,Milwaukee Brewers,COL,MIL,105.0,-125.0,close,close,0.0,-1.5,10.5,100.0,-120.0,2
2025-04-10,20:10,401695095,401695095,58,ESPN BET,Boston Red Sox,Toronto Blue Jays,BOS,TOR,-135.0,115.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-10,23:15,401695094,401695094,58,ESPN BET,Atlanta Braves,Philadelphia Phillies,ATL,PHI,-145.0,120.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-04-11,22:10,401695099,401695099,58,ESPN BET,Cleveland Guardians,Kansas City Royals,CLE,KC,-125.0,105.0,close,close,0.0,1.5,6.5,-105.0,-115.0,2
2025-04-11,22:40,401695100,401695100,58,ESPN BET,Cincinnati Reds,Pittsburgh Pirates,CIN,PIT,-175.0,145.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-11,23:05,401695098,401695098,58,ESPN BET,Tampa Bay Rays,Atlanta Braves,TB,ATL,-145.0,120.0,close,close,0.0,1.5,9.5,115.0,-135.0,2
2025-04-11,23:05,401695101,401695101,58,ESPN BET,New York Yankees,San Francisco Giants,NYY,SF,-145.0,120.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-04-11,23:05,401695102,401695102,,,Baltimore Orioles,Toronto Blue Jays,BAL,TOR,,,,,,,,,,1
2025-04-11,23:10,401695103,401695103,58,ESPN BET,Miami Marlins,Washington Nationals,MIA,WSH,-105.0,-115.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-11,23:40,401695105,401695105,58,ESPN BET,Chicago White Sox,Boston Red Sox,CHW,BOS,135.0,-160.0,close,close,0.0,-1.5,7.5,-125.0,105.0,2
2025-04-11,00:10,401695104,401695104,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-145.0,120.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-04-11,00:10,401695106,401695106,58,ESPN BET,Minnesota Twins,Detroit Tigers,MIN,DET,-120.0,100.0,close,close,0.0,-1.5,7.5,-125.0,105.0,2
2025-04-11,00:15,401695107,401695107,58,ESPN BET,St. Louis Cardinals,Philadelphia Phillies,STL,PHI,-110.0,-110.0,close,close,0.0,-1.5,7.5,100.0,-120.0,2
2025-04-11,01:40,401695109,401695109,58,ESPN BET,San Diego Padres,Colorado Rockies,SD,COL,-215.0,180.0,close,close,0.0,1.5,7.5,-105.0,-115.0,2
2025-04-11,01:40,401695110,401695110,58,ESPN BET,Arizona Diamondbacks,Milwaukee Brewers,ARI,MIL,-155.0,130.0,close,close,0.0,1.5,9.5,110.0,-130.0,2
2025-04-11,01:40,401695112,401695112,58,ESPN BET,Seattle Mariners,Texas Rangers,SEA,TEX,100.0,-120.0,close,close,0.0,-1.5,6.5,-115.0,-105.0,2
2025-04-11,02:05,401764525,401764525,58,ESPN BET,Athletics,New York Mets,ATH,NYM,105.0,-125.0,close,close,0.0,-1.5,10.5,105.0,-125.0,2
2025-04-11,02:10,401695108,401695108,58,ESPN BET,Los Angeles Dodgers,Chicago Cubs,LAD,CHC,-180.0,150.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-04-12,18:10,401695121,401695121,58,ESPN BET,Minnesota Twins,Detroit Tigers,MIN,DET,-160.0,135.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-04-12,18:15,401695122,401695122,58,ESPN BET,St. Louis Cardinals,Philadelphia Phillies,STL,PHI,155.0,-185.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-04-12,19:05,401695116,401695116,58,ESPN BET,New York Yankees,San Francisco Giants,NYY,SF,-145.0,120.0,close,close,0.0,1.5,7.5,-130.0,110.0,2
2025-04-12,20:05,401695117,401695117,58,ESPN BET,Baltimore Orioles,Toronto Blue Jays,BAL,TOR,-125.0,105.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-12,20:05,401764526,401764526,58,ESPN BET,Athletics,New York Mets,ATH,NYM,115.0,-135.0,close,close,0.0,-1.5,8.5,-130.0,110.0,2
2025-04-12,20:10,401695113,401695113,58,ESPN BET,Tampa Bay Rays,Atlanta Braves,TB,ATL,-145.0,120.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-04-12,20:10,401695118,401695118,58,ESPN BET,Miami Marlins,Washington Nationals,MIA,WSH,-145.0,120.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-04-12,20:10,401695120,401695120,58,ESPN BET,Chicago White Sox,Boston Red Sox,CHW,BOS,135.0,-160.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-04-12,22:10,401695114,401695114,58,ESPN BET,Cleveland Guardians,Kansas City Royals,CLE,KC,-135.0,115.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-12,22:40,401695115,401695115,58,ESPN BET,Cincinnati Reds,Pittsburgh Pirates,CIN,PIT,-120.0,100.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-04-12,23:10,401695119,401695119,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-165.0,140.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-04-12,00:10,401695125,401695125,58,ESPN BET,Arizona Diamondbacks,Milwaukee Brewers,ARI,MIL,-180.0,150.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-04-12,00:40,401695124,401695124,58,ESPN BET,San Diego Padres,Colorado Rockies,SD,COL,-175.0,145.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-04-12,01:10,401695123,401695123,58,ESPN BET,Los Angeles Dodgers,Chicago Cubs,LAD,CHC,-185.0,155.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-04-12,01:40,401695127,401695127,58,ESPN BET,Seattle Mariners,Texas Rangers,SEA,TEX,-145.0,120.0,close,close,0.0,1.5,7.5,115.0,-135.0,2
2025-04-13,17:35,401695131,401695131,58,ESPN BET,New York Yankees,San Francisco Giants,NYY,SF,-130.0,110.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-04-13,17:35,401695132,401695132,58,ESPN BET,Baltimore Orioles,Toronto Blue Jays,BAL,TOR,-145.0,120.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-04-13,17:40,401695128,401695128,58,ESPN BET,Tampa Bay Rays,Atlanta Braves,TB,ATL,140.0,-165.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-13,17:40,401695129,401695129,58,ESPN BET,Cleveland Guardians,Kansas City Royals,CLE,KC,125.0,-150.0,close,close,0.0,-1.5,6.5,-145.0,120.0,2
2025-04-13,17:40,401695130,401695130,58,ESPN BET,Cincinnati Reds,Pittsburgh Pirates,CIN,PIT,-180.0,150.0,close,close,0.0,1.5,7.5,110.0,-130.0,2
2025-04-13,17:40,401695133,401695133,58,ESPN BET,Miami Marlins,Washington Nationals,MIA,WSH,130.0,-155.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-04-13,18:10,401695134,401695134,58,ESPN BET,Houston Astros,Los Angeles Angels,HOU,LAA,-160.0,135.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-04-13,18:10,401695135,401695135,58,ESPN BET,Chicago White Sox,Boston Red Sox,CHW,BOS,205.0,-250.0,close,close,0.0,-1.5,6.5,-145.0,120.0,2
2025-04-13,18:10,401695136,401695136,58,ESPN BET,Minnesota Twins,Detroit Tigers,MIN,DET,-115.0,-105.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-04-13,18:15,401695137,401695137,58,ESPN BET,St. Louis Cardinals,Philadelphia Phillies,STL,PHI,140.0,-165.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-04-13,20:05,401764527,401764527,58,ESPN BET,Athletics,New York Mets,ATH,NYM,125.0,-150.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-04-13,20:10,401695139,401695139,58,ESPN BET,San Diego Padres,Colorado Rockies,SD,COL,-250.0,205.0,close,close,0.0,1.5,7.5,110.0,-130.0,2
2025-04-13,20:10,401695140,401695140,58,ESPN BET,Arizona Diamondbacks,Milwaukee Brewers,ARI,MIL,-110.0,-110.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-13,20:10,401695142,401695142,58,ESPN BET,Seattle Mariners,Texas Rangers,SEA,TEX,-150.0,125.0,close,close,0.0,1.5,6.5,-115.0,-105.0,2
2025-04-13,23:00,401695138,401695138,58,ESPN BET,Los Angeles Dodgers,Chicago Cubs,LAD,CHC,-235.0,195.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-04-14,22:40,401695147,401695147,58,ESPN BET,Pittsburgh Pirates,Washington Nationals,PIT,WSH,-200.0,165.0,close,close,0.0,1.5,7.5,-115.0,-105.0,2
2025-04-14,22:45,401695146,401695146,58,ESPN BET,Philadelphia Phillies,San Francisco Giants,PHI,SF,-115.0,-105.0,close,close,0.0,-1.5,9.5,110.0,-130.0,2
2025-04-14,23:05,401695144,401695144,58,ESPN BET,Tampa Bay Rays,Boston Red Sox,TB,BOS,-120.0,100.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-04-14,23:05,401695145,401695145,58,ESPN BET,New York Yankees,Kansas City Royals,NYY,KC,-145.0,120.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-04-14,23:07,401695143,401695143,58,ESPN BET,Toronto Blue Jays,Atlanta Braves,TOR,ATL,-105.0,-115.0,close,close,0.0,-1.5,8.5,-115.0,-105.0,2
2025-04-14,23:40,401695148,401695148,58,ESPN BET,Milwaukee Brewers,Detroit Tigers,MIL,DET,140.0,-165.0,close,close,0.0,-1.5,7.5,-110.0,-120.0,2
2025-04-14,23:40,401695150,401695150,58,ESPN BET,Minnesota Twins,New York Mets,MIN,NYM,-120.0,100.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-04-14,23:45,401695149,401695149,58,ESPN BET,St. Louis Cardinals,Houston Astros,STL,HOU,-105.0,-115.0,close,close,0.0,-1.5,7.5,110.0,-130.0,2
2025-04-14,01:40,401695151,401695151,58,ESPN BET,San Diego Padres,Chicago Cubs,SD,CHC,-150.0,125.0,close,close,0.0,1.5,7.5,105.0,-125.0,2
2025-04-14,02:10,401695152,401695152,58,ESPN BET,Los Angeles Dodgers,Colorado Rockies,LAD,COL,-360.0,285.0,close,close,0.0,2.5,8.5,-115.0,-105.0,2
2025-04-15,22:40,401695153,401695153,58,ESPN BET,Miami Marlins,Arizona Diamondbacks,MIA,ARI,140.0,-165.0,close,close,0.0,-1.5,9.5,115.0,-150.0,2
2025-04-15,22:40,401695158,401695158,58,ESPN BET,Cincinnati Reds,Seattle Mariners,CIN,SEA,-110.0,-110.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-04-15,22:40,401695160,401695160,58,ESPN BET,Pittsburgh Pirates,Washington Nationals,PIT,WSH,-125.0,105.0,close,close,0.0,1.5,8.5,-105.0,-115.0,2
2025-04-15,22:45,401695159,401695159,58,ESPN BET,Philadelphia Phillies,San Francisco Giants,PHI,SF,-165.0,140.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-04-15,23:05,401695155,401695155,58,ESPN BET,Tampa Bay Rays,Boston Red Sox,TB,BOS,-130.0,110.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-04-15,23:05,401695156,401695156,58,ESPN BET,Baltimore Orioles,Cleveland Guardians,BAL,CLE,-155.0,130.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-04-15,23:05,401695157,401695157,58,ESPN BET,New York Yankees,Kansas City Royals,NYY,KC,-250.0,205.0,close,close,0.0,1.5,8.5,-115.0,-105.0,2
2025-04-15,23:07,401695154,401695154,58,ESPN BET,Toronto Blue Jays,Atlanta Braves,TOR,ATL,100.0,-120.0,close,close,0.0,-1.5,7.5,-110.0,-120.0,2
2025-04-15,23:40,401695162,401695162,58,ESPN BET,Milwaukee Brewers,Detroit Tigers,MIL,DET,-110.0,-110.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-15,23:40,401695164,401695164,58,ESPN BET,Minnesota Twins,New York Mets,MIN,NYM,-110.0,-110.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-04-15,23:40,401695165,401695165,58,ESPN BET,Chicago White Sox,Athletics,CHW,ATH,135.0,-160.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-04-15,23:45,401695163,401695163,58,ESPN BET,St. Louis Cardinals,Houston Astros,STL,HOU,120.0,-145.0,close,close,0.0,-1.5,7.5,-105.0,-115.0,2
2025-04-15,00:05,401695161,401695161,58,ESPN BET,Texas Rangers,Los Angeles Angels,TEX,LAA,-145.0,120.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-04-15,01:40,401695166,401695166,58,ESPN BET,San Diego Padres,Chicago Cubs,SD,CHC,120.0,-150.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-15,02:10,401695167,401695167,58,ESPN BET,Los Angeles Dodgers,Colorado Rockies,LAD,COL,-310.0,250.0,close,close,0.0,2.5,8.5,-105.0,-115.0,2
2025-04-16,17:07,401695169,401695169,58,ESPN BET,Toronto Blue Jays,Atlanta Braves,TOR,ATL,105.0,-125.0,close,close,0.0,-1.5,7.5,115.0,-135.0,2
2025-04-16,17:10,401695177,401695177,58,ESPN BET,Milwaukee Brewers,Detroit Tigers,MIL,DET,-150.0,125.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-16,17:10,401695179,401695179,58,ESPN BET,Minnesota Twins,New York Mets,MIN,NYM,-120.0,100.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-04-16,17:15,401695178,401695178,58,ESPN BET,St. Louis Cardinals,Houston Astros,STL,HOU,-110.0,-110.0,close,close,0.0,-1.5,8.5,105.0,-125.0,2
2025-04-16,20:10,401695181,401695181,58,ESPN BET,San Diego Padres,Chicago Cubs,SD,CHC,-110.0,-110.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-04-16,22:35,401695171,401695171,58,ESPN BET,Baltimore Orioles,Cleveland Guardians,BAL,CLE,-135.0,115.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-16,22:40,401695168,401695168,58,ESPN BET,Miami Marlins,Arizona Diamondbacks,MIA,ARI,125.0,-150.0,close,close,0.0,-1.5,8.5,-110.0,-110.0,2
2025-04-16,22:40,401695173,401695173,58,ESPN BET,Cincinnati Reds,Seattle Mariners,CIN,SEA,-110.0,-110.0,close,close,0.0,-1.5,8.5,-120.0,100.0,2
2025-04-16,22:40,401695175,401695175,58,ESPN BET,Pittsburgh Pirates,Washington Nationals,PIT,WSH,-115.0,-105.0,close,close,0.0,-1.5,8.5,100.0,-120.0,2
2025-04-16,22:45,401695174,401695174,58,ESPN BET,Philadelphia Phillies,San Francisco Giants,PHI,SF,-145.0,120.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-16,23:05,401695170,401695170,58,ESPN BET,Tampa Bay Rays,Boston Red Sox,TB,BOS,-130.0,110.0,close,close,0.0,1.5,8.5,-135.0,115.0,2
2025-04-16,23:05,401695172,401695172,58,ESPN BET,New York Yankees,Kansas City Royals,NYY,KC,-155.0,130.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-16,23:40,401695180,401695180,58,ESPN BET,Chicago White Sox,Athletics,CHW,ATH,135.0,-160.0,close,close,0.0,-1.5,7.5,-110.0,-110.0,2
2025-04-16,00:05,401695176,401695176,58,ESPN BET,Texas Rangers,Los Angeles Angels,TEX,LAA,115.0,-135.0,close,close,0.0,-1.5,9.5,-105.0,-115.0,2
2025-04-16,02:10,401695182,401695182,58,ESPN BET,Los Angeles Dodgers,Colorado Rockies,LAD,COL,-325.0,260.0,close,close,0.0,2.5,8.5,-130.0,110.0,2
2025-04-17,16:10,401695183,401695183,58,ESPN BET,Miami Marlins,Arizona Diamondbacks,MIA,ARI,125.0,-150.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-17,16:35,401695190,401695190,58,ESPN BET,Pittsburgh Pirates,Washington Nationals,PIT,WSH,-150.0,125.0,close,close,0.0,1.5,7.5,-125.0,105.0,2
2025-04-17,16:40,401695187,401695187,58,ESPN BET,Cincinnati Reds,Seattle Mariners,CIN,SEA,-125.0,105.0,close,close,0.0,1.5,8.5,-120.0,100.0,2
2025-04-17,18:10,401695192,401695192,58,ESPN BET,Chicago White Sox,Athletics,CHW,ATH,115.0,-135.0,close,close,0.0,-1.5,7.5,-125.0,105.0,2
2025-04-17,20:05,401695188,401695188,58,ESPN BET,Philadelphia Phillies,San Francisco Giants,PHI,SF,-200.0,165.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-17,22:35,401695184,401695184,58,ESPN BET,Baltimore Orioles,Cleveland Guardians,BAL,CLE,-130.0,110.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-04-17,22:40,401695185,401695185,58,ESPN BET,Detroit Tigers,Kansas City Royals,DET,KC,-160.0,135.0,close,close,0.0,1.5,7.5,-110.0,-110.0,2
2025-04-17,23:05,401695186,401695186,58,ESPN BET,Tampa Bay Rays,New York Yankees,TB,NYY,-120.0,100.0,close,close,0.0,-1.5,9.5,100.0,-120.0,2
2025-04-17,23:10,401695189,401695189,58,ESPN BET,New York Mets,St. Louis Cardinals,NYM,STL,-140.0,120.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-17,00:05,401695191,401695191,58,ESPN BET,Texas Rangers,Los Angeles Angels,TEX,LAA,-155.0,130.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-04-18,18:20,401695202,401695202,58,ESPN BET,Chicago Cubs,Arizona Diamondbacks,CHC,ARI,-110.0,-110.0,close,close,0.0,-1.5,11.5,100.0,-120.0,2
2025-04-18,22:40,401695195,401695195,58,ESPN BET,Pittsburgh Pirates,Cleveland Guardians,PIT,CLE,105.0,-125.0,close,close,0.0,-1.5,8.5,-125.0,105.0,2
2025-04-18,22:40,401695196,401695196,58,ESPN BET,Detroit Tigers,Kansas City Royals,DET,KC,125.0,-150.0,close,close,0.0,-1.5,7.5,-115.0,-105.0,2
2025-04-18,22:45,401695197,401695197,58,ESPN BET,Philadelphia Phillies,Miami Marlins,PHI,MIA,-235.0,195.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-04-18,23:05,401695194,401695194,58,ESPN BET,Baltimore Orioles,Cincinnati Reds,BAL,CIN,-165.0,140.0,close,close,0.0,1.5,9.5,105.0,-125.0,2
2025-04-18,23:05,401695199,401695199,58,ESPN BET,Tampa Bay Rays,New York Yankees,TB,NYY,100.0,-120.0,close,close,0.0,-1.5,7.5,-120.0,100.0,2
2025-04-18,23:07,401695200,401695200,58,ESPN BET,Toronto Blue Jays,Seattle Mariners,TOR,SEA,-120.0,100.0,close,close,0.0,-1.5,8.5,-105.0,-115.0,2
2025-04-18,23:10,401695193,401695193,58,ESPN BET,Boston Red Sox,Chicago White Sox,BOS,CHW,-235.0,195.0,close,close,0.0,1.5,9.5,-105.0,-115.0,2
2025-04-18,23:10,401695201,401695201,58,ESPN BET,New York Mets,St. Louis Cardinals,NYM,STL,-190.0,160.0,close,close,0.0,1.5,8.5,105.0,-125.0,2
2025-04-18,23:15,401695198,401695198,58,ESPN BET,Atlanta Braves,Minnesota Twins,ATL,MIN,-155.0,130.0,close,close,0.0,1.5,8.5,100.0,-120.0,2
2025-04-18,00:05,401695203,401695203,58,ESPN BET,Texas Rangers,Los Angeles Dodgers,TEX,LAD,105.0,-125.0,close,close,0.0,-1.5,7.5,100.0,-120.0,2
2025-04-18,00:10,401695204,401695204,58,ESPN BET,Milwaukee Brewers,Athletics,MIL,ATH,-190.0,160.0,close,close,0.0,1.5,7.5,-120.0,100.0,2
2025-04-18,00:10,401695205,401695205,58,ESPN BET,Houston Astros,San Diego Padres,HOU,SD,-175.0,145.0,close,close,0.0,1.5,8.5,-125.0,105.0,2
2025-04-18,00:40,401695206,401695206,,,Colorado Rockies,Washington Nationals,COL,WSH,,,,,,,,,,0
2025-04-18,01:38,401695207,401695207,58,ESPN BET,Los Angeles Angels,San Francisco Giants,LAA,SF,120.0,-145.0,close,close,0.0,-1.5,7.5,-125.0,105.0,2
